"X","drug_row","drug_row_clean","drug_col","drug_col_clean","cell_line_name","combi_row","combi_col","synergy","fold"
"fulvestrant_imiquimod_mcf7","Fulvestrant","fulvestrant","IMIQUIMOD","imiquimod","MCF7","fulvestrant_mcf7","imiquimod_mcf7",-1.27802002407147,1
"abiraterone_erlotinib_mcf7","Abiraterone","abiraterone","Erlotinib hydrochloride","erlotinib","MCF7","abiraterone_mcf7","erlotinib_mcf7",-1.23536768627344,4
"romidepsin_temozolomide_mcf7","temozolomide","temozolomide","Romidepsin","romidepsin","MCF7","temozolomide_mcf7","romidepsin_mcf7",1.26582329176747,3
"docetaxel_letrozole_mcf7","letrozole","letrozole","docetaxel","docetaxel","MCF7","letrozole_mcf7","docetaxel_mcf7",0.871167746060514,0
"erlotinib_topotecan_mcf7","TOPOTECAN HYDROCHLORIDE","topotecan","Erlotinib hydrochloride","erlotinib","MCF7","topotecan_mcf7","erlotinib_mcf7",-2.1172348329807,1
"anastrozole_thiotepa_mcf7","thiotepa","thiotepa","anastrozole","anastrozole","MCF7","thiotepa_mcf7","anastrozole_mcf7",-2.52322811161125,0
"mitomycin_temozolomide_mcf7","temozolomide","temozolomide","mitomycin C","mitomycin","MCF7","temozolomide_mcf7","mitomycin_mcf7",-2.89244001258266,0
"imatinib_methotrexate_mcf7","methotrexate","methotrexate","Imatinib","imatinib","MCF7","methotrexate_mcf7","imatinib_mcf7",12.4796212560544,0
"allopurinol_romidepsin_mcf7","Romidepsin","romidepsin","allopurinol","allopurinol","MCF7","romidepsin_mcf7","allopurinol_mcf7",-1.86044456229631,0
"bendamustine_carmustine_mcf7","Bendamustine hydrochloride","bendamustine","carmustine","carmustine","MCF7","bendamustine_mcf7","carmustine_mcf7",13.2618398371721,2
"hydroxyurea_thalidomide_mcf7","hydroxyurea","hydroxyurea","thalidomide","thalidomide","MCF7","hydroxyurea_mcf7","thalidomide_mcf7",-1.22411902692346,1
"hydroxyurea_topotecan_mcf7","hydroxyurea","hydroxyurea","TOPOTECAN HYDROCHLORIDE","topotecan","MCF7","hydroxyurea_mcf7","topotecan_mcf7",-4.43606215275158,0
"procarbazine_sorafenib_mcf7","Sorafenib","sorafenib","Procarbazine hydrochloride","procarbazine","MCF7","sorafenib_mcf7","procarbazine_mcf7",1.03751288502573,4
"lapatinib_nilotinib_mcf7","Nilotinib","nilotinib","Lapatinib","lapatinib","MCF7","nilotinib_mcf7","lapatinib_mcf7",0.628342865737372,4
"procarbazine_topotecan_mcf7","Procarbazine hydrochloride","procarbazine","TOPOTECAN HYDROCHLORIDE","topotecan","MCF7","procarbazine_mcf7","topotecan_mcf7",-5.61224717000673,2
"dasatinib_thiotepa_mcf7","thiotepa","thiotepa","Dasatinib","dasatinib","MCF7","thiotepa_mcf7","dasatinib_mcf7",-1.61644850256475,2
"lapatinib_tamoxifen_mcf7","Tamoxifen citrate","tamoxifen","Lapatinib","lapatinib","MCF7","tamoxifen_mcf7","lapatinib_mcf7",-0.591247550159707,0
"celecoxib_cisplatin_mcf7","celecoxib","celecoxib","cis-Platin","cisplatin","MCF7","celecoxib_mcf7","cisplatin_mcf7",-3.82805069202076,3
"letrozole_procarbazine_mcf7","letrozole","letrozole","Procarbazine hydrochloride","procarbazine","MCF7","letrozole_mcf7","procarbazine_mcf7",-2.56596757433464,4
"amifostine_cisplatin_mcf7","amifostine","amifostine","cis-Platin","cisplatin","MCF7","amifostine_mcf7","cisplatin_mcf7",-7.7057636042884,2
"romidepsin_sunitinib_mcf7","Romidepsin","romidepsin","Sunitinib","sunitinib","MCF7","romidepsin_mcf7","sunitinib_mcf7",-0.878019780466382,1
"raloxifene_thiotepa_mcf7","raloxifene","raloxifene","thiotepa","thiotepa","MCF7","raloxifene_mcf7","thiotepa_mcf7",-3.02120582793947,3
"cisplatin_vinblastine_mcf7","Vinblastine sulfate","vinblastine","cis-Platin","cisplatin","MCF7","vinblastine_mcf7","cisplatin_mcf7",-9.66331810791866,2
"methoxsalen_raloxifene_mcf7","raloxifene","raloxifene","methoxsalen","methoxsalen","MCF7","raloxifene_mcf7","methoxsalen_mcf7",-7.42823017976228,2
"nilotinib_procarbazine_mcf7","Nilotinib","nilotinib","Procarbazine hydrochloride","procarbazine","MCF7","nilotinib_mcf7","procarbazine_mcf7",0.594975417411728,3
"celecoxib_raloxifene_mcf7","raloxifene","raloxifene","celecoxib","celecoxib","MCF7","raloxifene_mcf7","celecoxib_mcf7",-2.37797239342449,3
"ifosfamide_vorinostat_mcf7","Vorinostat","vorinostat","ifosfamide","ifosfamide","MCF7","vorinostat_mcf7","ifosfamide_mcf7",-1.70746158252,2
"erlotinib_ifosfamide_mcf7","ifosfamide","ifosfamide","Erlotinib hydrochloride","erlotinib","MCF7","ifosfamide_mcf7","erlotinib_mcf7",-1.41825327110913,4
"fludarabine_raloxifene_mcf7","raloxifene","raloxifene","Fludarabine Base","fludarabine","MCF7","raloxifene_mcf7","fludarabine_mcf7",3.63014166872587,3
"dasatinib_temozolomide_mcf7","temozolomide","temozolomide","Dasatinib","dasatinib","MCF7","temozolomide_mcf7","dasatinib_mcf7",5.3804447418545,1
"cyclophosphamide_fludarabine_mcf7","Fludarabine Base","fludarabine","cyclophosphamide","cyclophosphamide","MCF7","fludarabine_mcf7","cyclophosphamide_mcf7",0.110664485666552,2
"nilotinib_temozolomide_mcf7","temozolomide","temozolomide","Nilotinib","nilotinib","MCF7","temozolomide_mcf7","nilotinib_mcf7",0.391314478559357,4
"amifostine_vincristine_mcf7","Vincristine sulfate","vincristine","amifostine","amifostine","MCF7","vincristine_mcf7","amifostine_mcf7",-1.50643026178928,2
"procarbazine_sunitinib_mcf7","Sunitinib","sunitinib","Procarbazine hydrochloride","procarbazine","MCF7","sunitinib_mcf7","procarbazine_mcf7",4.17677783616257,0
"nilotinib_pralatrexate_mcf7","Nilotinib","nilotinib","Pralatrexate","pralatrexate","MCF7","nilotinib_mcf7","pralatrexate_mcf7",4.06014901680263,2
"cyclophosphamide_temozolomide_mcf7","temozolomide","temozolomide","cyclophosphamide","cyclophosphamide","MCF7","temozolomide_mcf7","cyclophosphamide_mcf7",0.18222460928933,0
"fulvestrant_thiotepa_mcf7","thiotepa","thiotepa","Fulvestrant","fulvestrant","MCF7","thiotepa_mcf7","fulvestrant_mcf7",-0.932034434936941,4
"lapatinib_methoxsalen_mcf7","Lapatinib","lapatinib","methoxsalen","methoxsalen","MCF7","lapatinib_mcf7","methoxsalen_mcf7",4.89413578635852,0
"bendamustine_vorinostat_mcf7","Vorinostat","vorinostat","Bendamustine hydrochloride","bendamustine","MCF7","vorinostat_mcf7","bendamustine_mcf7",-4.1901234060258,1
"ifosfamide_imatinib_mcf7","Imatinib","imatinib","ifosfamide","ifosfamide","MCF7","imatinib_mcf7","ifosfamide_mcf7",2.02987308347392,1
"docetaxel_ifosfamide_mcf7","docetaxel","docetaxel","ifosfamide","ifosfamide","MCF7","docetaxel_mcf7","ifosfamide_mcf7",-1.23433714542418,2
"methoxsalen_thiotepa_mcf7","thiotepa","thiotepa","methoxsalen","methoxsalen","MCF7","thiotepa_mcf7","methoxsalen_mcf7",-4.13365343572058,2
"ixabepilone_nilotinib_mcf7","Nilotinib","nilotinib","Ixabepilone","ixabepilone","MCF7","nilotinib_mcf7","ixabepilone_mcf7",2.42450527952949,4
"dasatinib_sunitinib_mcf7","Dasatinib","dasatinib","Sunitinib","sunitinib","MCF7","dasatinib_mcf7","sunitinib_mcf7",-0.803685173426901,2
"allopurinol_thiotepa_mcf7","thiotepa","thiotepa","allopurinol","allopurinol","MCF7","thiotepa_mcf7","allopurinol_mcf7",-3.87963395818561,0
"allopurinol_pralatrexate_mcf7","Pralatrexate","pralatrexate","allopurinol","allopurinol","MCF7","pralatrexate_mcf7","allopurinol_mcf7",0.0564721192977915,4
"bortezomib_vorinostat_mcf7","Vorinostat","vorinostat","Bortezomib","bortezomib","MCF7","vorinostat_mcf7","bortezomib_mcf7",-8.24645037807748,2
"hydroxyurea_imatinib_mcf7","Imatinib","imatinib","hydroxyurea","hydroxyurea","MCF7","imatinib_mcf7","hydroxyurea_mcf7",1.93910239059711,0
"cytarabine_sorafenib_mcf7","CYTARABINE HYDROCHLORIDE","cytarabine","Sorafenib","sorafenib","MCF7","cytarabine_mcf7","sorafenib_mcf7",-1.23747491225351,4
"celecoxib_docetaxel_mcf7","celecoxib","celecoxib","docetaxel","docetaxel","MCF7","celecoxib_mcf7","docetaxel_mcf7",-1.1212575390073,1
"cytarabine_topotecan_mcf7","CYTARABINE HYDROCHLORIDE","cytarabine","TOPOTECAN HYDROCHLORIDE","topotecan","MCF7","cytarabine_mcf7","topotecan_mcf7",-2.32504262992286,2
"cisplatin_sunitinib_mcf7","Sunitinib","sunitinib","cis-Platin","cisplatin","MCF7","sunitinib_mcf7","cisplatin_mcf7",-9.33181548274642,3
"amifostine_letrozole_mcf7","letrozole","letrozole","amifostine","amifostine","MCF7","letrozole_mcf7","amifostine_mcf7",7.13117265681923,4
"docetaxel_romidepsin_mcf7","docetaxel","docetaxel","Romidepsin","romidepsin","MCF7","docetaxel_mcf7","romidepsin_mcf7",4.80790405538997,3
"ixabepilone_pralatrexate_mcf7","Pralatrexate","pralatrexate","Ixabepilone","ixabepilone","MCF7","pralatrexate_mcf7","ixabepilone_mcf7",-0.860791890625057,2
"busulfan_tamoxifen_mcf7","Tamoxifen citrate","tamoxifen","busulfan","busulfan","MCF7","tamoxifen_mcf7","busulfan_mcf7",-0.48457452201295,3
"busulfan_temozolomide_mcf7","temozolomide","temozolomide","busulfan","busulfan","MCF7","temozolomide_mcf7","busulfan_mcf7",2.07154804640965,4
"lapatinib_procarbazine_mcf7","Lapatinib","lapatinib","Procarbazine hydrochloride","procarbazine","MCF7","lapatinib_mcf7","procarbazine_mcf7",-0.898231144633847,0
"bendamustine_mitomycin_mcf7","Bendamustine hydrochloride","bendamustine","mitomycin C","mitomycin","MCF7","bendamustine_mcf7","mitomycin_mcf7",-6.58185757809849,2
"cisplatin_pralatrexate_mcf7","Pralatrexate","pralatrexate","cis-Platin","cisplatin","MCF7","pralatrexate_mcf7","cisplatin_mcf7",-8.44927208866734,2
"docetaxel_tamoxifen_mcf7","Tamoxifen citrate","tamoxifen","docetaxel","docetaxel","MCF7","tamoxifen_mcf7","docetaxel_mcf7",4.89992814649094,1
"mitomycin_topotecan_mcf7","mitomycin C","mitomycin","TOPOTECAN HYDROCHLORIDE","topotecan","MCF7","mitomycin_mcf7","topotecan_mcf7",-8.4936649346213,0
"cytarabine_docetaxel_mcf7","CYTARABINE HYDROCHLORIDE","cytarabine","docetaxel","docetaxel","MCF7","cytarabine_mcf7","docetaxel_mcf7",-1.72882094864582,3
"fulvestrant_romidepsin_mcf7","Romidepsin","romidepsin","Fulvestrant","fulvestrant","MCF7","romidepsin_mcf7","fulvestrant_mcf7",-2.8472352880821,0
"fulvestrant_hydroxyurea_mcf7","hydroxyurea","hydroxyurea","Fulvestrant","fulvestrant","MCF7","hydroxyurea_mcf7","fulvestrant_mcf7",-3.84216844002601,0
"carmustine_lapatinib_mcf7","Lapatinib","lapatinib","carmustine","carmustine","MCF7","lapatinib_mcf7","carmustine_mcf7",0.55399098616468,2
"sunitinib_vinblastine_mcf7","Sunitinib","sunitinib","Vinblastine sulfate","vinblastine","MCF7","sunitinib_mcf7","vinblastine_mcf7",0.740529552399638,1
"letrozole_vincristine_mcf7","letrozole","letrozole","Vincristine sulfate","vincristine","MCF7","letrozole_mcf7","vincristine_mcf7",-4.06962698266092,2
"anastrozole_ifosfamide_mcf7","anastrozole","anastrozole","ifosfamide","ifosfamide","MCF7","anastrozole_mcf7","ifosfamide_mcf7",0.00136051009705665,3
"amifostine_methotrexate_mcf7","methotrexate","methotrexate","amifostine","amifostine","MCF7","methotrexate_mcf7","amifostine_mcf7",-4.69846616367044,4
"busulfan_mitomycin_mcf7","busulfan","busulfan","mitomycin C","mitomycin","MCF7","busulfan_mcf7","mitomycin_mcf7",-2.53756493213461,1
"allopurinol_procarbazine_mcf7","allopurinol","allopurinol","Procarbazine hydrochloride","procarbazine","MCF7","allopurinol_mcf7","procarbazine_mcf7",-1.05111317121865,1
"letrozole_mitotane_mcf7","letrozole","letrozole","mitotane","mitotane","MCF7","letrozole_mcf7","mitotane_mcf7",-0.0443722328758566,4
"bendamustine_dasatinib_mcf7","Dasatinib","dasatinib","Bendamustine hydrochloride","bendamustine","MCF7","dasatinib_mcf7","bendamustine_mcf7",-1.66142122422632,4
"cyclophosphamide_erlotinib_mcf7","cyclophosphamide","cyclophosphamide","Erlotinib hydrochloride","erlotinib","MCF7","cyclophosphamide_mcf7","erlotinib_mcf7",1.1209692214805,4
"bendamustine_docetaxel_mcf7","docetaxel","docetaxel","Bendamustine hydrochloride","bendamustine","MCF7","docetaxel_mcf7","bendamustine_mcf7",-0.567989803885278,0
"nilotinib_topotecan_mcf7","Nilotinib","nilotinib","TOPOTECAN HYDROCHLORIDE","topotecan","MCF7","nilotinib_mcf7","topotecan_mcf7",-6.26071790670953,4
"anastrozole_carmustine_mcf7","anastrozole","anastrozole","carmustine","carmustine","MCF7","anastrozole_mcf7","carmustine_mcf7",-0.394495410847252,3
"ifosfamide_methoxsalen_mcf7","methoxsalen","methoxsalen","ifosfamide","ifosfamide","MCF7","methoxsalen_mcf7","ifosfamide_mcf7",1.66374792723072,4
"docetaxel_methotrexate_mcf7","docetaxel","docetaxel","methotrexate","methotrexate","MCF7","docetaxel_mcf7","methotrexate_mcf7",0.329480580909354,2
"allopurinol_docetaxel_mcf7","docetaxel","docetaxel","allopurinol","allopurinol","MCF7","docetaxel_mcf7","allopurinol_mcf7",-2.09317942908702,4
"hydroxyurea_ifosfamide_mcf7","hydroxyurea","hydroxyurea","ifosfamide","ifosfamide","MCF7","hydroxyurea_mcf7","ifosfamide_mcf7",-2.36411280356215,4
"amifostine_lapatinib_mcf7","Lapatinib","lapatinib","amifostine","amifostine","MCF7","lapatinib_mcf7","amifostine_mcf7",4.66275758101116,2
"cyclophosphamide_mitotane_mcf7","mitotane","mitotane","cyclophosphamide","cyclophosphamide","MCF7","mitotane_mcf7","cyclophosphamide_mcf7",-0.992110456038716,0
"cyclophosphamide_paclitaxel_mcf7","paclitaxel","paclitaxel","cyclophosphamide","cyclophosphamide","MCF7","paclitaxel_mcf7","cyclophosphamide_mcf7",-10.1810870501052,4
"fulvestrant_vorinostat_mcf7","Vorinostat","vorinostat","Fulvestrant","fulvestrant","MCF7","vorinostat_mcf7","fulvestrant_mcf7",0.105625420082547,4
"amifostine_exemestane_mcf7","EXEMESTANE","exemestane","amifostine","amifostine","MCF7","exemestane_mcf7","amifostine_mcf7",-7.48370404203627,4
"exemestane_vincristine_mcf7","EXEMESTANE","exemestane","Vincristine sulfate","vincristine","MCF7","exemestane_mcf7","vincristine_mcf7",0.158141007104142,3
"hydroxyurea_vorinostat_mcf7","Vorinostat","vorinostat","hydroxyurea","hydroxyurea","MCF7","vorinostat_mcf7","hydroxyurea_mcf7",-5.76012814158513,0
"ixabepilone_thiotepa_mcf7","thiotepa","thiotepa","Ixabepilone","ixabepilone","MCF7","thiotepa_mcf7","ixabepilone_mcf7",-7.5535340058945,0
"carmustine_docetaxel_mcf7","docetaxel","docetaxel","carmustine","carmustine","MCF7","docetaxel_mcf7","carmustine_mcf7",0.256817870854309,2
"cytarabine_imatinib_mcf7","CYTARABINE HYDROCHLORIDE","cytarabine","Imatinib","imatinib","MCF7","cytarabine_mcf7","imatinib_mcf7",-3.57966809961255,1
"ifosfamide_temozolomide_mcf7","temozolomide","temozolomide","ifosfamide","ifosfamide","MCF7","temozolomide_mcf7","ifosfamide_mcf7",2.8519109548953,2
"anastrozole_bortezomib_mcf7","anastrozole","anastrozole","Bortezomib","bortezomib","MCF7","anastrozole_mcf7","bortezomib_mcf7",-8.42112206624713,4
"procarbazine_vincristine_mcf7","Vincristine sulfate","vincristine","Procarbazine hydrochloride","procarbazine","MCF7","vincristine_mcf7","procarbazine_mcf7",-4.46052260075388,1
"lapatinib_sunitinib_mcf7","Lapatinib","lapatinib","Sunitinib","sunitinib","MCF7","lapatinib_mcf7","sunitinib_mcf7",-1.32297015157686,4
"fludarabine_sorafenib_mcf7","Fludarabine Base","fludarabine","Sorafenib","sorafenib","MCF7","fludarabine_mcf7","sorafenib_mcf7",2.1616108455438,0
"bortezomib_celecoxib_mcf7","celecoxib","celecoxib","Bortezomib","bortezomib","MCF7","celecoxib_mcf7","bortezomib_mcf7",-6.34601549918352,1
"allopurinol_letrozole_mcf7","letrozole","letrozole","allopurinol","allopurinol","MCF7","letrozole_mcf7","allopurinol_mcf7",5.69015901690406,2
"ixabepilone_vinblastine_mcf7","Vinblastine sulfate","vinblastine","Ixabepilone","ixabepilone","MCF7","vinblastine_mcf7","ixabepilone_mcf7",0.504714324042006,3
"cyclophosphamide_thalidomide_mcf7","thalidomide","thalidomide","cyclophosphamide","cyclophosphamide","MCF7","thalidomide_mcf7","cyclophosphamide_mcf7",-3.21295388102998,3
"altretamine_raloxifene_mcf7","raloxifene","raloxifene","altretamine","altretamine","MCF7","raloxifene_mcf7","altretamine_mcf7",-3.51502495799534,0
"bortezomib_mitomycin_mcf7","mitomycin C","mitomycin","Bortezomib","bortezomib","MCF7","mitomycin_mcf7","bortezomib_mcf7",-10.0353653788507,2
"romidepsin_tamoxifen_mcf7","Tamoxifen citrate","tamoxifen","Romidepsin","romidepsin","MCF7","tamoxifen_mcf7","romidepsin_mcf7",-1.85061750162974,2
"erlotinib_vinblastine_mcf7","Vinblastine sulfate","vinblastine","Erlotinib hydrochloride","erlotinib","MCF7","vinblastine_mcf7","erlotinib_mcf7",-1.36507235226855,3
"allopurinol_methoxsalen_mcf7","allopurinol","allopurinol","methoxsalen","methoxsalen","MCF7","allopurinol_mcf7","methoxsalen_mcf7",-1.38725821440692,0
"bortezomib_cyclophosphamide_mcf7","cyclophosphamide","cyclophosphamide","Bortezomib","bortezomib","MCF7","cyclophosphamide_mcf7","bortezomib_mcf7",-10.2390308099726,2
"amifostine_lenalidomide_mcf7","Lenalidomide","lenalidomide","amifostine","amifostine","MCF7","lenalidomide_mcf7","amifostine_mcf7",1.0348144190015,3
"paclitaxel_romidepsin_mcf7","paclitaxel","paclitaxel","Romidepsin","romidepsin","MCF7","paclitaxel_mcf7","romidepsin_mcf7",-7.06466360012697,1
"bendamustine_fulvestrant_mcf7","Bendamustine hydrochloride","bendamustine","Fulvestrant","fulvestrant","MCF7","bendamustine_mcf7","fulvestrant_mcf7",-0.185176554538501,4
"ifosfamide_paclitaxel_mcf7","paclitaxel","paclitaxel","ifosfamide","ifosfamide","MCF7","paclitaxel_mcf7","ifosfamide_mcf7",-8.12776793248127,3
"tamoxifen_thiotepa_mcf7","thiotepa","thiotepa","Tamoxifen citrate","tamoxifen","MCF7","thiotepa_mcf7","tamoxifen_mcf7",-7.99509387684967,4
"cisplatin_temozolomide_mcf7","temozolomide","temozolomide","cis-Platin","cisplatin","MCF7","temozolomide_mcf7","cisplatin_mcf7",-4.77170381575385,0
"anastrozole_pralatrexate_mcf7","anastrozole","anastrozole","Pralatrexate","pralatrexate","MCF7","anastrozole_mcf7","pralatrexate_mcf7",-0.767408730477969,3
"busulfan_sunitinib_mcf7","Sunitinib","sunitinib","busulfan","busulfan","MCF7","sunitinib_mcf7","busulfan_mcf7",-3.23828090882794,2
"thalidomide_vincristine_mcf7","Vincristine sulfate","vincristine","thalidomide","thalidomide","MCF7","vincristine_mcf7","thalidomide_mcf7",-4.38736876521742,1
"amifostine_mitotane_mcf7","mitotane","mitotane","amifostine","amifostine","MCF7","mitotane_mcf7","amifostine_mcf7",8.68398104129181,4
"allopurinol_vincristine_mcf7","Vincristine sulfate","vincristine","allopurinol","allopurinol","MCF7","vincristine_mcf7","allopurinol_mcf7",-0.820039407952683,1
"cisplatin_fulvestrant_mcf7","Fulvestrant","fulvestrant","cis-Platin","cisplatin","MCF7","fulvestrant_mcf7","cisplatin_mcf7",-8.11665268006883,3
"bortezomib_ifosfamide_mcf7","ifosfamide","ifosfamide","Bortezomib","bortezomib","MCF7","ifosfamide_mcf7","bortezomib_mcf7",-8.8092543640957,4
"carmustine_ifosfamide_mcf7","ifosfamide","ifosfamide","carmustine","carmustine","MCF7","ifosfamide_mcf7","carmustine_mcf7",-0.443472786032286,4
"sorafenib_vinblastine_mcf7","Sorafenib","sorafenib","Vinblastine sulfate","vinblastine","MCF7","sorafenib_mcf7","vinblastine_mcf7",2.27355813012501,4
"bendamustine_imatinib_mcf7","Imatinib","imatinib","Bendamustine hydrochloride","bendamustine","MCF7","imatinib_mcf7","bendamustine_mcf7",4.22779202039464,3
"abiraterone_temozolomide_mcf7","Abiraterone","abiraterone","temozolomide","temozolomide","MCF7","abiraterone_mcf7","temozolomide_mcf7",4.07386212140548,1
"fulvestrant_sorafenib_mcf7","Fulvestrant","fulvestrant","Sorafenib","sorafenib","MCF7","fulvestrant_mcf7","sorafenib_mcf7",2.27097989941606,3
"dasatinib_hydroxyurea_mcf7","Dasatinib","dasatinib","hydroxyurea","hydroxyurea","MCF7","dasatinib_mcf7","hydroxyurea_mcf7",-2.45199928891334,0
"dasatinib_procarbazine_mcf7","Dasatinib","dasatinib","Procarbazine hydrochloride","procarbazine","MCF7","dasatinib_mcf7","procarbazine_mcf7",-0.769931720054983,4
"exemestane_methotrexate_mcf7","EXEMESTANE","exemestane","methotrexate","methotrexate","MCF7","exemestane_mcf7","methotrexate_mcf7",-1.61936384645365,0
"allopurinol_vinblastine_mcf7","Vinblastine sulfate","vinblastine","allopurinol","allopurinol","MCF7","vinblastine_mcf7","allopurinol_mcf7",-4.119729941446,2
"carmustine_cyclophosphamide_mcf7","cyclophosphamide","cyclophosphamide","carmustine","carmustine","MCF7","cyclophosphamide_mcf7","carmustine_mcf7",-0.250769548581022,3
"fludarabine_mitomycin_mcf7","Fludarabine Base","fludarabine","mitomycin C","mitomycin","MCF7","fludarabine_mcf7","mitomycin_mcf7",-4.25217960414692,1
"dasatinib_pemetrexed_mcf7","Pemetrexed","pemetrexed","Dasatinib","dasatinib","MCF7","pemetrexed_mcf7","dasatinib_mcf7",1.52655808989071,3
"amifostine_pemetrexed_mcf7","Pemetrexed","pemetrexed","amifostine","amifostine","MCF7","pemetrexed_mcf7","amifostine_mcf7",2.51423197482417,3
"dasatinib_teniposide_mcf7","teniposide","teniposide","Dasatinib","dasatinib","MCF7","teniposide_mcf7","dasatinib_mcf7",5.97756314655212,1
"bendamustine_erlotinib_mcf7","Bendamustine hydrochloride","bendamustine","Erlotinib hydrochloride","erlotinib","MCF7","bendamustine_mcf7","erlotinib_mcf7",-1.8404417485474,1
"abiraterone_letrozole_mcf7","Abiraterone","abiraterone","letrozole","letrozole","MCF7","abiraterone_mcf7","letrozole_mcf7",-3.3975767246991,1
